ID,sp,long,lat,No. cat,Code,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,d13,d14,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,BIO1,BIO2,BIO3,BIO4,BIO5,BIO6,BIO7,BIO8,BIO9,BIO10,BIO11,BIO12,BIO13,BIO14,BIO15,BIO16,BIO17,BIO18,BIO19
330,mexicana,-104.93,39.47,m29183am,9,-0.0146838,-0.00261567,-0.00287645,-0.00188866,-0.00028927,0.00154437,0.00456745,-0.00729925,0.0133035,-0.00407615,0.000201,0.00850868,0.00840399,0.0100773,0.013013,-0.00135163,-0.00230407,-0.00490069,-0.00988203,0.00156833,0.00615577,-0.00319492,0.0131899,0.00293064,-0.0022983,-0.00502872,0.00218632,0.00168467,-0.00526861,0.000686586,0.00354946,-0.00286047,0.00170855,-0.00512238,0.00325628,0.00566076,-0.000416973,-0.0051958,-0.000298165,0.00614724,0.00022466,0.00270556,0.00394585,0.000565733,-0.0101671,0.00605279,-0.0121667,0.000953998,0.00705841,-0.00551115,0.00925609,0.00299273,-0.00960867,0.0191912,0.0160238,-0.00782993,-0.000213894,0.000244851,0.000697723,-0.00120452,0.0029968,0.00461525,0.000239835,-0.00168947,0.00096807,-0.00435716,-0.00214556,-0.0053528,0.00207326,0.00821591,-0.000915319,-0.00403006,-0.00485273,0.00315554,-0.00574368,0.00604418,8.3,17,4.2,801.4,29.5,-10.8,40.3,16.5,-1.5,19,-1.5,441,66,12,47,179,43,165,43
331,mexicana,-104.93,39.47,m29184af,9,-0.00153275,0.000398065,0.00812787,-0.00597295,0.0014387,0.00813886,0.00917358,-0.0135506,0.00819686,-0.00428188,0.0271955,0.0138567,-0.000642242,0.0127432,0.0129812,0.00404273,0.00147152,0.000174995,-0.00904689,0.000600671,-0.00613211,-0.00438792,-0.00632881,0.00490624,-0.0116053,0.000245489,0.000159833,-0.00593274,0.00116442,-0.00077726,0.00341663,0.00517026,-0.00504762,-0.00306888,0.0170416,0.0076004,0.0145794,-0.00815486,-0.00726384,-0.00468961,0.00157255,0.0170414,0.000961674,-0.00227554,-0.00721043,0.0114259,-0.00896052,-0.00963405,-0.0192017,-0.0101798,-0.00319179,-0.0136946,-0.0185062,0.00559973,0.032618,0.0127175,7.85E-05,0.00226445,-3.82E-05,4.70E-05,-0.00215397,0.00819697,-0.000920891,-0.000773154,0.000817816,-0.00174599,0.00489114,-0.00603623,-0.00224064,0.0104797,-0.00612024,-0.0030324,0.012602,-0.00800898,0.0154146,-0.00128069,8.3,17,4.2,801.4,29.5,-10.8,40.3,16.5,-1.5,19,-1.5,441,66,12,47,179,43,165,43
332,mexicana,-104.93,39.47,m29185af,9,-0.00110906,-0.0055138,0.00567775,-0.00128006,-0.00602853,0.0160948,0.0125674,-0.00771225,0.00341199,-0.000632378,0.00327737,0.0113526,0.00579398,0.00815048,0.00802278,-0.000794117,0.0012055,-0.00666896,-0.00748287,0.00390799,0.00289644,-0.00405075,0.00426017,0.00519375,0.000203378,-0.00186364,0.00295744,-0.00109083,-0.00832501,0.00090446,0.00229575,0.000324049,0.00587823,-0.00899543,0.00672578,-0.00233274,0.00120786,-0.0101212,-0.00602851,-0.00263968,0.00929888,0.0140768,0.00582846,0.000177106,-0.00488314,0.0149585,-0.00169613,0.0152853,-0.0143169,-0.00857807,-0.00780466,0.00709206,-0.00864206,0.0125676,0.0191896,-0.000479,-0.000240319,0.00189882,-4.84E-05,-0.000774351,-0.00214828,0.0116262,0.00164795,0.000931624,0.00156361,-0.00463254,0.00340589,-0.00128901,0.000863433,0.00458441,-0.00160415,0.00164379,-0.00142305,-0.00238387,-0.00394974,0.00316502,8.3,17,4.2,801.4,29.5,-10.8,40.3,16.5,-1.5,19,-1.5,441,66,12,47,179,43,165,43
333,mexicana,-104.93,39.47,m29186af,9,-0.00524768,-0.00196409,0.0140169,-0.00563221,-0.00103084,0.00833436,0.00631457,-0.00655318,0.00527051,-0.00219433,0.0115337,0.00923603,0.00454025,0.00608131,0.0142729,0.00315386,-0.00447072,-0.00252393,-0.00998322,0.00148314,-0.00655767,-0.000890444,0.00108315,0.00639894,-0.00216999,-0.00109412,-0.00281977,0.00160328,0.0028415,0.00266085,0.0068125,-0.000810666,0.00056039,-0.00180985,0.0152136,0.000655238,0.0160519,-0.0117976,-0.00921843,-0.00063072,0.00497438,0.0132394,0.0088857,0.00425626,-0.0107085,0.0242407,-0.0183437,0.0176751,0.0222703,0.00110892,0.00259151,-0.000849376,-0.017469,0.0115431,0.0118617,-0.00226274,3.20E-05,-0.000418976,-0.000397834,0.000140092,-0.00338723,0.00719863,-0.000514356,0.000355206,-0.00169516,-0.00197671,0.000449902,0.00465544,-0.00389135,0.0110555,-3.62E-05,-0.00579927,0.00386164,-0.00180132,0.00918881,0.00567994,8.3,17,4.2,801.4,29.5,-10.8,40.3,16.5,-1.5,19,-1.5,441,66,12,47,179,43,165,43
334,mexicana,-104.93,39.47,m29187af,9,-0.00017396,-0.00223785,0.0127371,-0.0101685,0.00110592,0.0123425,0.00106973,-0.0100171,-0.00580727,-0.00226144,0.0132044,0.0106228,0.000832706,0.00970851,0.0140479,-0.0006872,-0.00148011,-0.00230232,-0.011275,0.00211955,-0.00252634,-0.00400375,0.00243542,0.00782498,-0.00387007,-0.00120368,0.00250031,-0.0012718,-0.00446054,-0.00389087,0.00948544,0.00379359,-0.00413057,-0.00874014,0.00456084,-0.00641921,0.0126591,-0.0100772,-0.000310659,-0.0114755,0.0070132,0.017595,-0.0096078,0.000699635,-0.0201099,0.0218636,-0.00823283,0.0243189,-0.0340224,-0.0258793,-0.0141157,-0.00860066,-0.0281368,0.010052,0.0239507,0.0227735,-0.000462653,0.00229753,-0.000699031,-0.000273027,0.000837483,0.00900294,0.000370504,0.00391546,0.00289024,-0.00344923,0.00797619,-0.00238655,-0.00511746,0.00413622,-0.00308821,-0.0207705,0.0121618,-0.00433779,0.0108111,-0.00178355,8.3,17,4.2,801.4,29.5,-10.8,40.3,16.5,-1.5,19,-1.5,441,66,12,47,179,43,165,43
335,mexicana,-97.07,19.63,m30617af,9,-0.0129181,-0.00752978,0.0194421,-0.00801801,0.00192073,0.00924571,0.0099877,-0.00573166,-0.00146263,0.00522405,-0.00689334,0.00962858,0.0175398,-0.00907952,-0.000922089,-0.000897045,-0.00470685,0.00186891,-0.000251771,-0.0003352,0.00898075,0.000352187,-0.0075609,0.00210546,-0.00272599,-0.00291262,-5.06E-05,0.0038319,-0.000345706,-0.000925988,0.00164683,0.00098958,0.00323557,-0.00546074,0.012864,-0.00339403,0.00707324,-0.00249732,-0.0167431,-0.000926891,0.00635452,0.00220706,0.0114215,0.0124078,-0.00500664,-0.021402,-0.00415896,-0.0176198,-0.00974068,-0.011305,-0.0214892,0.0155605,-0.0166731,-0.00454598,-0.0270924,0.0106707,-9.49E-05,-0.000331709,0.000497635,-0.000423898,0.00524931,0.0116993,-0.000866037,-0.00107475,0.00315068,-0.00137701,0.00556183,-0.00892988,-0.00587493,0.0102531,-0.000262034,-0.00297278,0.00123932,-0.0049443,-0.0038517,-0.00236105,13,12,6.4,192.5,22.3,3.8,18.5,14.1,11.5,15.2,10.3,1238,291,31,73,603,102,277,159
336,mexicana,-103.46,20.49,m31832af,9,-0.00629005,-0.000453412,0.00635565,-0.00821213,0.000410093,0.0099107,-0.00414391,-0.00866085,0.0182993,0.00262063,-0.0238697,0.00890354,3.97E-05,-0.0131773,-0.00772508,-0.00142396,0.00137944,0.00739217,0.00343379,0.00033387,-0.00106805,-0.0076672,-0.00839735,-0.00201015,-0.000141445,-0.00509212,0.00779018,0.00313441,0.000219209,-0.00243191,-0.000759368,-0.00353334,0.00523088,-0.00310902,0.00326811,0.00520002,0.00953929,0.00251366,-0.0109021,0.00078276,-0.0106336,-0.00906439,0.00968827,0.0104861,-0.00671654,0.00322784,-0.00903744,0.0098311,0.0123353,0.0112775,-0.00940425,-0.00412623,0.0159487,0.0213971,0.00695872,-0.00544068,-0.000225722,0.00118237,-0.000507214,-0.00300388,-0.00179299,0.00183353,0.000218546,0.00367798,-0.0011977,-0.00286495,0.000464828,0.00943107,-0.00771152,0.00629854,0.00633687,0.00892831,-0.0114919,-0.0026011,-0.012499,0.00494312,19.1,15.6,6.2,230.5,31.5,6.7,24.8,21.2,18.4,21.8,15.8,841,221,5,109,562,19,415,32
337,mexicana,-100.38,25.27,m33260am,9,-0.00404637,-0.000603232,0.00635729,0.00464554,0.0015159,-0.0108526,0.0104546,-0.00235512,-0.00215257,0.000206223,-0.00560523,-0.0003377,0.0166748,-0.00841036,-0.00480829,0.000436418,-0.000555784,0.00230439,0.000999317,0.00175792,0.00329276,-0.0037019,0.000157697,0.00102954,-0.00768687,-0.00142756,8.11E-05,-0.00152874,-0.00146251,-0.00401262,-0.0106575,-0.0110918,0.001696,-0.000932303,0.0105995,0.0079705,-0.00470959,-0.00401461,-0.0105566,0.00357373,-0.00344394,-0.0104784,0.0192887,-0.00483675,-0.0043876,0.00272988,-0.00295942,0.00886303,0.0057383,0.0072731,-0.00293694,-0.0158061,-0.00868112,0.00161171,0.0171631,-0.0141465,-4.11E-05,-0.00260005,0.000494485,-0.000960683,0.00264623,-0.0025195,-0.000346022,0.00087061,0.00058325,-0.000511908,-0.00468694,-0.00932902,0.00232817,-0.00560041,0.00148041,-0.000895337,-0.00605257,0.00570979,-0.00272375,-0.00643337,11.6,13.7,6.4,234.9,22.1,0.9,21.2,13.6,8.7,14.2,8.2,613,101,19,56,274,67,217,71
338,mexicana,-103.979,20.908,m33743am,9,0.00481825,-0.00134366,0.00491965,-0.00436053,-0.00612395,0.0139292,-0.0147957,-0.00350374,0.0128676,-0.00546603,-0.0345806,0.0130959,-0.00981271,-0.00631742,0.00675973,0.00160575,-0.0132722,-0.000609103,0.00166028,0.00133778,-0.0051837,-0.00441985,0.00269534,0.00117264,-0.00156054,-0.00147136,-0.011796,0.00299899,-0.00913444,-0.00130968,-0.00335354,-0.00259112,0.00522792,-0.000926443,0.000934701,-0.000792148,0.00938518,2.01E-05,-0.00703514,-0.00572052,0.00416607,-0.0102944,0.00142068,0.00233981,0.00416608,-0.00788505,-0.0168821,0.000295997,-0.00262613,-0.0030127,-0.00105324,-0.0120387,0.0133373,0.00761843,0.0177176,-0.00401707,-0.00012562,-0.00117822,-1.23E-05,0.000484225,0.00406605,0.000997457,0.000356452,0.002432,-0.000394006,-0.00263196,-0.00159959,-0.00200416,0.00127496,0.0025864,0.00150417,0.0044558,-0.00666836,0.00275084,-0.00779363,-0.00435738,20.4,16.4,6.4,221.7,33.1,7.6,25.5,22.2,19.6,22.8,17.1,900,248,4,116,637,18,204,35
339,mexicana,-108.72,39.12,m34772af,9,-0.0106584,-0.00115729,0.0220025,0.00478391,-0.00230821,-0.00998177,-0.0212269,0.00395792,0.00210557,-0.00067244,-0.00309395,-0.000288957,-0.0160895,0.00678301,0.00582928,0.004929,-0.000868355,0.000317428,-0.00801379,-0.00117779,0.00798586,-0.00465311,-0.00077427,0.000632365,-0.0012736,-0.000367635,-0.00113154,0.00149844,-0.0104657,-0.00207313,0.00874388,-0.00727546,0.00830025,-0.00607271,0.0141971,0.00190774,0.0115523,0.0027396,-0.00415926,0.00043355,4.87E-05,0.0115482,0.00647024,0.0135961,-0.0112529,-0.00169616,0.00353993,0.00140752,-0.00600594,-0.00165492,-0.0121267,-0.00147304,-0.0214027,0.0168398,-0.00603574,0.0191892,-0.000124757,-0.000133743,0.000368308,-5.36E-05,0.00279004,0.00607525,0.0003533,0.000133313,0.00587114,0.00073876,0.0114772,-0.0036904,-0.00483149,-0.00045341,-0.0032646,-0.00225259,0.00663749,-0.00190763,0.000466869,-0.0065747,10.4,15.1,3.5,934.4,32.9,-9.5,42.4,17.2,-1.7,22.5,-1.7,277,29,16,18,84,56,69,56
340,mexicana,-108.01,38.47,m34779af,9,-0.00487557,-0.00532827,0.0168321,0.00431793,-0.00874416,0.00809407,-0.0140571,0.00442122,-0.0026883,0.00547573,-0.00571062,0.00308814,-0.0104463,0.00685779,0.00187961,-0.000497367,0.00116993,0.000997841,-0.00507315,0.000858359,0.00231196,0.00176524,-0.00288718,0.000508059,-0.00351009,0.000193625,0.0013114,0.00219182,-0.00511492,-0.00267657,0.00398197,-0.00464725,0.000694797,0.00114071,0.00935552,-0.00265972,0.01387,-0.00676401,-0.0109407,-0.0107399,0.0106271,0.0121192,0.00790944,0.00666699,-0.00656791,-0.00354821,-0.000211219,0.00987029,0.0092346,-0.000593054,-0.0190872,0.010097,-0.0059998,-0.0103041,-0.0186771,0.0179868,-0.000204655,0.000547244,-0.000112785,-0.00272629,0.000542427,0.000347407,-0.000614164,0.00201765,0.00341043,0.00559503,0.00678832,-0.00326199,-0.00346652,-0.00542312,-0.00369408,-0.00961989,0.00949777,-0.00296322,0.00333394,0.00191713,8.9,16.5,3.9,863.5,30.9,-10.9,41.8,19.3,-2.3,20.1,-2.3,303,35,16,24,101,56,84,56
341,mexicana,-108.88,37.62,m34792am,9,-0.0301203,-0.00336496,0.00411496,-0.00147357,-0.00522246,0.00861884,-0.0249652,-0.00826118,-0.000870764,0.014593,0.0170157,0.0109106,0.000580307,0.0142646,0.0105947,-0.00244271,0.0125826,-0.00198347,-0.0112094,0.00186513,0.00490299,0.00415709,-0.000670848,0.00322193,0.00666998,0.00222272,0.00570365,-0.00277566,-0.00146275,0.00423013,0.00793903,-0.00141345,0.00113485,-0.00639484,0.00947317,-0.000621415,0.0236183,-0.00747069,-0.000707136,-0.00752312,0.00759349,0.0221496,0.0180303,0.0126352,-0.0184705,0.0150439,-0.0140942,0.0239938,-0.00892582,-0.00862975,-0.0139103,-0.0235623,-0.0502917,0.021284,0.0342445,-0.0087305,-0.000250614,0.00110941,0.000143466,0.00192765,0.00449954,0.00235405,-0.00177844,0.00501957,0.00471671,0.00382053,0.00852666,-0.00127347,-0.00809953,-0.00329822,-0.00140315,-0.0209719,0.0103608,0.00394038,0.00946454,-0.00691579,8.2,15.7,3.8,865.8,30.3,-11,41.3,14.9,12.1,19.5,-2.9,373,44,12,27,124,59,90,85
342,mexicana,-107.84,37.27,m34806af,9,-0.0115196,0.00341006,0.00364964,0.00456283,0.00329302,0.00111702,-0.00221911,-0.0056817,-0.000773253,0.00367618,0.0211498,0.00154351,-0.00387135,0.0156708,0.00692149,-0.000401314,0.0103495,-0.00156195,-0.0109536,-0.00265182,0.00105937,0.0031948,-0.00448088,0.00168319,-0.00673715,0.00189181,0.0119568,-0.00750705,-0.01982,0.000923418,0.0122833,-0.0038875,-0.00600247,-0.0022559,0.0238008,-0.00104622,0.0215175,-0.00189868,-0.0108943,-0.00910246,0.00240449,0.0320474,0.00138907,0.00735544,-0.00225245,0.00493188,-0.00453836,-0.010884,-0.001658,-0.0103542,0.0103248,-0.0112826,-0.0326,-0.00447559,0.0152898,-0.00084262,8.00E-05,0.00235475,0.000445539,0.00119169,0.00429801,0.00149189,-0.00248974,0.00171275,0.00361154,-0.00406017,0.00384756,-0.00740711,-0.00822348,0.00954878,-0.0029748,-0.0225796,0.0109228,-0.00166103,0.0183323,0.00482376,7.1,17.7,4.2,814.1,28.9,-13,41.9,13.4,10.8,17.7,-3.4,487,59,18,26,155,77,127,121
343,mexicana,-105.67,33.31,m35183af,9,-0.00841168,0.00526544,0.0064304,0.00309542,0.00853342,0.00641109,-0.0158022,0.00499765,0.014418,-0.00218296,0.0041848,0.00490172,0.00255625,-0.00160753,-0.00977201,-0.000823871,0.00387829,0.000908699,0.00387187,0.003421,0.0048243,-0.00706158,-0.00507376,-0.00338345,0.00188106,-0.00306346,0.00684192,-0.00249674,-0.00361195,-0.00225489,0.00382317,-0.00506562,0.00277157,-0.00758783,0.00595347,0.00267692,0.0023777,-0.000325415,-0.0180275,-0.00440515,0.0160208,0.00145738,0.00149065,0.00274183,-0.0153733,0.00856374,-0.00928151,0.0196829,0.000135451,-0.00264844,-0.0052698,-0.00167193,0.0124307,0.0031091,0.0276678,0.0119749,-0.000199343,-0.00103647,-0.000631856,-0.00230561,-0.000374022,-0.00508539,-0.0012971,0.00442808,-0.000572244,0.000258872,-0.00401087,0.00100409,-0.00264926,-0.00388837,-0.000789773,-0.011077,0.00130636,0.00031544,0.00859115,0.00465556,9.9,15.4,4.7,654.4,26.6,-6.1,32.7,17.6,9.2,18.4,1.6,466,98,13,72,250,57,232,74
344,mexicana,-100.95,25.37,m36346am,9,-0.00130086,0.00291456,0.0221235,0.0105174,0.00542836,-0.0169694,0.000943676,0.00382035,0.00922654,0.000787107,-0.00506664,-0.00639065,-0.00899755,-0.00248587,-0.00440064,-0.00283457,-0.00688884,-0.000111117,0.00466567,0.00319287,0.0021058,-0.00303596,0.00412888,0.00196614,0.00224926,-0.0036108,-0.00881345,0.00534554,0.00483352,0.00169159,-0.00665825,-0.0104517,0.00628332,-0.000799697,0.00444491,0.0054844,0.00804606,-0.00308605,-0.0160144,-0.00173189,-0.0108377,-0.00605006,-0.00452088,-0.00122634,-0.00702531,0.00553805,-0.00251051,0.0156661,0.0150419,0.000479578,-0.00116283,0.0013467,0.00486264,-0.0116748,-0.00479915,-0.01174,-6.05E-05,0.0031699,0.00087031,-0.0014859,0.00487355,0.00636448,0.00069757,-1.83E-05,0.00144487,0.00551459,-0.00334299,0.00414704,0.00720507,-0.00378627,-0.00354321,0.00282672,-0.00736559,0.0094162,-0.0119461,-0.00129825,15.1,14.9,5.9,372.6,27.3,2.4,24.9,18.6,10.8,19.3,9.9,444,70,12,56,203,47,186,52
345,mexicana,-102.7,19.99,m36879af,9,-0.00481018,-0.000350679,-0.0047325,0.00737815,-0.00243406,-0.00929792,-0.00167622,0.00229408,0.00932579,0.00149737,-0.00797154,-0.00330634,-0.00440045,0.00478981,0.0144553,0.00123304,-0.00560934,9.97E-05,-0.00664041,0.0019548,0.00143779,-0.00362469,0.00837722,0.00515777,0.000963641,-0.000561356,0.00574158,0.000256081,-0.011099,0.00213229,0.00659369,0.00102559,0.0106272,-0.00225842,0.00755543,0.00414846,0.00860711,-0.0030431,-0.00893553,1.32E-05,-0.00140989,0.00252686,0.00567159,-0.0117566,-0.00395651,0.0273684,-0.0104118,0.0050301,-0.00125655,0.0190124,-0.0145053,-0.0105065,-0.0157004,0.00162534,0.0172058,-0.0301906,0.000239756,-0.000884853,0.000276421,-0.00066392,0.00108965,0.000760308,-0.00235067,0.00233379,0.0032282,0.00247551,0.00305528,-0.00541606,-0.011052,0.00961501,0.00341344,-0.0048893,-0.0027371,0.00804469,-0.00130263,-0.00621709,18.2,15.4,6.3,225.3,29.8,5.6,24.2,20,17.7,20.7,14.9,821,194,7,99,507,24,212,41
346,mexicana,-103.49,37.8,m37135af,9,-0.0126897,-0.0055092,-0.0017696,0.00474027,0.00136167,-0.0152551,-0.0188557,0.00434497,0.0365618,-0.00510905,-0.0101893,-0.0018075,-0.0115079,0.00572803,0.00330932,-0.000183856,-0.0114777,0.00307872,0.00106847,-0.00319047,-0.00304127,-0.00546382,-0.000913717,0.00288828,-0.000638802,-0.00138915,-0.00578523,0.002959,-0.00394456,-0.00107753,-0.00282578,-0.00150458,-0.00326917,0.00130285,0.00547539,0.00413043,0.0126559,-0.00366128,-0.00815983,0.00224199,0.00620773,0.000395032,0.00973656,0.00852115,-0.00842538,-0.00366385,-0.0127449,-0.00564315,-0.00238469,0.000543492,0.00523794,0.00844552,0.00616051,0.00388164,0.0153312,-0.00400024,1.78E-05,0.000100062,0.000226337,5.07E-05,0.00107587,0.00364744,0.000213761,0.00445579,0.00136532,-0.00672071,0.000812005,0.00448221,-0.00109402,0.0107046,-5.93E-05,0.0139959,-0.0104844,0.00489613,-0.00804769,0.00268486,11.7,17.9,4.1,909,33.9,-9.7,43.6,21.2,0.2,23.6,0.2,315,57,8,59,142,24,137,24
347,mexicana,-103.49,37.8,m37136af,9,-0.01124,-0.00132777,0.0250569,-0.00772127,-0.00581053,0.00462934,-0.0154927,0.00403971,0.0149584,0.0063719,-0.0119861,0.00154672,0.0070037,-0.002111,0.0035537,0.000492181,-0.00330953,-0.000874338,-0.00270043,-0.000840953,0.00412484,-0.000369925,0.000596745,-0.000382035,0.00349019,-0.00287116,-0.00734984,-0.00320578,-0.0018989,0.00129445,0.0037429,0.00188551,0.00462786,-0.00057947,0.00209665,0.000829005,0.0222917,-0.00762368,-0.00287581,0.00208189,0.0158548,-0.00266038,0.0123014,0.0118144,-0.0123516,0.0114567,-0.0115974,0.00836005,-0.00192005,0.00068841,-0.00057502,0.0069911,-0.0186397,0.0284731,0.0350343,0.0108967,2.77E-05,0.000850219,7.87E-05,0.000668736,9.96E-06,0.0069629,0.000876282,0.0050727,0.00410162,-0.00498668,0.00694331,-0.000206455,-3.37E-05,0.0128047,-0.00507699,0.00793756,-0.00303327,0.00666768,-0.00748346,0.00273376,11.7,17.9,4.1,909,33.9,-9.7,43.6,21.2,0.2,23.6,0.2,315,57,8,59,142,24,137,24
348,mexicana,-102.54,37.65,m37140am,9,-0.00139977,-0.00173276,0.00572975,-0.0019868,0.00334726,0.00600491,-0.0213627,-0.00424086,0.0185346,0.00151127,-0.0212414,0.0038251,-0.00796858,0.00106815,0.0113167,0.00133618,-0.00716405,-0.00433501,-0.00728927,0.000456977,0.00522774,0.00102303,0.00130518,0.000701201,0.000991677,-0.000892212,0.00105788,-0.00335075,-0.00861515,0.00362094,-5.75E-05,-0.00268562,-3.28E-05,-0.0018299,-0.00211514,0.00193128,-0.000687333,-5.49E-05,-0.00828281,-0.000877094,0.0174451,-0.000919734,0.0147496,0.0017768,-0.0201533,0.035362,-0.0228235,0.0372226,0.00908778,0.0140669,0.00791423,-0.0179013,-0.0203468,0.0199961,0.0337856,0.00315481,-6.35E-05,-0.000233327,0.000705768,0.00166718,-0.000921811,-0.000282876,0.000571248,-0.00110872,0.00401321,-0.00680796,0.002374,-0.00854334,-0.00301641,0.00865859,0.00388769,0.00152422,-0.00977064,0.00897329,-0.0129601,0.00122907,11.4,17.2,4,894.6,33.1,-9.7,42.8,20.7,0,23.1,0,384,64,8,62,184,26,171,26
349,mexicana,-107.79,34.28,m41363af,9,-0.0114698,0.0026955,-0.00802367,0.0104658,0.00198211,-0.00627202,-0.00998798,0.00176117,0.00216042,0.00573398,-0.00182781,0.00153004,-0.00408851,0.00205387,0.00678322,-0.00196881,-0.00499361,-0.0032078,-0.00515534,0.00104328,0.00132549,-0.00105426,0.00819919,0.0062401,0.000641318,-0.00316316,-0.00696534,0.00097339,-0.00492191,0.00270429,0.00626508,-0.00484817,0.00182543,-0.00189617,0.00742871,0.00423828,0.00885783,-0.00321238,-0.0141598,-0.00355684,-0.00413718,-0.00557401,0.00684398,0.0105184,-0.017984,0.00731865,-0.00179967,0.0196726,-0.00251327,0.000802901,-0.00986583,0.000170809,-0.00778601,0.0033238,0.0213351,-1.52E-05,-0.000511766,-0.00095157,-0.000474904,-0.00530223,0.00231572,0.000429621,0.000140661,0.00490628,-0.00232722,-0.00780501,-0.00637696,0.00488175,-0.00217478,0.00732986,0.000681221,-0.000704277,-0.00797082,-0.000198763,0.00371479,0.00195876,6.7,18.2,4.8,697.4,26.1,-11.1,37.2,15.2,10,15.9,-2,413,85,14,68,219,47,183,70
350,mexicana,-108.98,32.58,m48230af,9,-0.00601432,-0.00196914,-0.00491812,-0.00141826,0.00427761,0.00923027,0.0105811,-0.00867688,-0.00747606,-0.00369877,0.0365311,0.0156283,0.000979599,0.0136986,-0.00401831,0.00135412,0.0130266,-0.00469269,-0.000299187,-0.000623408,-0.000173454,-0.00112656,0.00641691,-0.00336526,0.00114242,-0.00399884,0.0104566,-0.00235079,-0.00589572,0.00158379,0.0101923,0.00164863,-0.00773141,-0.00235083,0.00032101,0.00470074,-0.000534446,-0.00683152,0.0129154,0.00618817,0.00840502,0.0124167,-0.000747068,-0.00319756,-0.00908883,-0.0183017,0.00811108,-0.0262137,0.00358307,0.00354929,-0.000429748,-0.00371235,-0.00392644,0.0187503,-0.0233673,0.0123554,-0.000150179,0.00110064,-0.00116192,-0.000245751,-0.000589037,0.000264026,-0.00119207,0.00319937,-0.000932101,0.00599624,0.0056483,-0.00302904,-0.00260327,0.00230869,-0.00461443,-0.0207084,0.0199216,-0.00810453,0.0125695,0.00754529,15.2,19.8,5,743.5,35.1,-4,39.1,24.2,18.8,24.9,5.9,320,62,6,65,159,24,131,73
351,mexicana,-104.94,36.46,m53890am,9,-0.0104912,-0.00100538,0.0105435,-0.00223705,-0.0102508,0.00521893,-0.00378475,-0.00428005,0.00110842,0.00952412,0.00339544,0.000495316,-0.00334753,0.0175987,0.00641051,-0.00191432,-0.00543221,-0.00249461,-0.00464063,0.00269705,-0.0121494,-0.00161183,-0.00368808,0.00780718,-0.0036626,0.000217579,-0.0136809,-0.00401502,-0.00256907,7.10E-05,-0.00506818,-0.00585661,0.00911784,0.00252915,0.0164945,0.0010528,-0.000891949,-0.0117468,-0.00846935,-0.00233789,-0.0163432,0.0157337,-0.00302542,0.012855,-0.0167299,0.00213947,-0.00576905,0.00695784,-0.0100804,-0.00637378,-0.0142209,-0.00506376,-0.0254214,0.0241156,0.0234538,-0.000216997,4.21E-05,-0.000191519,6.11E-05,0.000781582,-0.000740631,0.00688873,-5.90E-05,0.00330808,0.00257393,-0.00342247,0.00340807,0.00343228,-0.00338573,0.00706307,-0.00115306,0.010487,-0.00629506,0.00112633,-0.00451749,0.00104884,8.8,18.2,4.6,749.4,28.5,-10.5,39,18.5,-0.7,18.5,-0.7,395,75,10,66,189,32,189,32
352,mexicana,-99.14,21.05,m54814am,9,-0.0144068,0.00292126,0.00637926,-0.00613929,-0.0104302,0.012033,-0.021342,-0.0105297,0.0119796,0.00343302,-0.0140079,0.00911449,-0.00441989,0.0073535,-0.00713689,-0.000551202,0.00288435,0.00404128,0.00326252,0.00212262,-0.000670278,-0.00069456,-0.00669485,0.00288093,-0.00631813,-0.000708697,-0.000310669,-0.000370029,-0.0010554,0.00276421,0.00273917,-0.00209192,-0.00136463,-0.00364215,0.00510592,0.00216086,0.00674959,-0.00230177,-0.0204728,-0.00336644,0.00731666,0.00519928,0.00781927,0.000537533,-0.0186964,0.0265724,-0.00969437,0.0341318,-0.0141479,-0.0084189,-0.020603,-0.00415846,-0.0199301,0.00530105,0.0132343,-0.00259959,-6.62E-05,-0.00128854,0.000492747,-0.001635,0.00113876,0.00340875,1.52E-05,0.00242493,0.0032404,-0.00391391,0.000992942,-0.0104111,-0.00341336,0.00499671,0.00228116,-0.00528797,-0.00624901,0.00968318,-0.00571808,-0.0104133,18,14.7,6.4,245.4,29.1,6.3,22.8,19.6,15.7,20.6,14.5,1138,271,21,81,582,73,291,83
